event_id,event_name,event_date,event_year,event_type,event_source,event_selection_note,window_days,pre_event_date,window_end_date,person_id,person_name,original_appointment_id,original_post_id,original_post_name,original_rank_equivalence,original_cabinet_status,original_organisation_id,original_organisation_name,original_organisation_short_name,sos_changed_in_original_department,sos_change_detail,technical_economic_department_or_brief,strict_moved_out,loose_moved_out,loose_moved_out_including_ambiguous,outcome_code,outcome_label,same_post_group_after,mog_link_types,final_appointment_id,final_post_id,final_post_name,final_rank_equivalence,final_organisation_id,final_organisation_name,final_cabinet_status,stayed_in_original_role,split_outcome_code,split_outcome_label,promoted_split,sideways_split,left_or_no_better_split
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,b5fce685-bbe9-41c9-94f9-05df046b0463,Amanda Solloway,9cc07de7-fdf5-4496-a744-5c9996b5b5f0,58191a66-b262-441a-892b-9c339ae53e0d,Minister for Safeguarding,PUSS,Non-cabinet,143e8528-d7ab-4514-ac5b-e69d8adc9af2,Home Office,HO,True,head_before=e23c5287-5194-432e-a9a2-586cf1358bfa; head_after=941c4e14-0ae0-4fbc-89af-e7161d88b8a8; compared_org_count=1,False,True,True,True,C,Moved to another department,False,,cfe2c3ed-8fa4-4003-8c9e-6c0854c52f76,6a322a1e-920d-462b-8b9e-d833484106a9,Lord Commissioner (Whip),Parl.,5970f999-2acd-4de1-93dc-92e4dc5984f4,Government Whips-House of Commons,Non-cabinet,False,left_or_no_better_role,Demoted or moved to a lower-ranked role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,74ae472b-46fc-4990-9690-b0877ed8e196,Sarah Dines,8860b179-a627-4f53-b665-5e5411aefb70,bc619f2e-b877-472d-b248-56af7f3f166a,"Parliamentary Under-Secretary of State, MoJ",PUSS,Non-cabinet,2d033e00-cba8-484d-b06a-c84d1d0b5d8b,Ministry of Justice,MoJ,True,head_before=1b14f4d3-ef1d-46b7-b81d-86d6a0625af8; head_after=2b817a0c-39d7-4f93-ae30-0c1c5895559a; compared_org_count=1,False,True,True,True,C,Moved to another department,False,,e936dcb3-5226-4d89-8160-cd9febae0951,6a322a1e-920d-462b-8b9e-d833484106a9,Lord Commissioner (Whip),Parl.,5970f999-2acd-4de1-93dc-92e4dc5984f4,Government Whips-House of Commons,Non-cabinet,False,left_or_no_better_role,Demoted or moved to a lower-ranked role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,affa8eb0-9f55-4628-b153-4acde4d40b40,Guy Opperman,a3c2b3d2-5f43-48a6-9b65-62133a0cfea5,5a00aa30-76a5-4568-bb9d-e9252db4a406,"Parliamentary Under-Secretary of State, DWP",PUSS,Non-cabinet,fec96b64-de5a-4c15-be6a-da1f69dc5920,Department for Work and Pensions,DWP,True,head_before=93bc67d5-8679-4ecd-8c44-2f45cf508229; head_after=be12ad36-c975-45fc-a2cf-470401792a90; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,ae9301ac-615d-4f0b-a84d-75d71e71f7c4,Stephen McPartland,6e015c08-f8f5-4f38-bdd1-6363221308ec,c71c0017-cac7-4c1a-a484-3e6521b2f3b3,Minister for Security,MoS,Non-cabinet,143e8528-d7ab-4514-ac5b-e69d8adc9af2,Home Office,HO,True,head_before=e23c5287-5194-432e-a9a2-586cf1358bfa; head_after=941c4e14-0ae0-4fbc-89af-e7161d88b8a8; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,be246b36-14ec-49cf-8c70-c74b0684f8ef,Lord Parkinson of Whitley Bay,4281192d-d5f9-4069-b7c8-682baea02395,8c33c59e-1a54-4926-816e-dc78916e5312,Minister for Arts,PUSS,Non-cabinet,4436bde2-d717-42d6-aa2c-3ab701ea14f5,"Department for Digital, Culture, Media and Sport",DCMS,True,head_before=ae327f84-60c6-402e-a69d-379df6cbdd29; head_after=f7fbe87f-4194-4a26-a538-5b1e6f252822; compared_org_count=1,True,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,0cd3f19e-8582-4c88-aa2e-06ec5d01f753,Jeremy Quin,08611285-cfca-4c8e-8e35-68bdfdc9e371,21dca301-f88a-4b6c-9083-c1dcacacae49,Minister for Defence Procurement,MoS,Non-cabinet,64430280-1188-4c44-9b01-590cab80e2e9,Ministry of Defence,MoD,False,head_before=b6849167-73cf-462b-b492-de5d932b51bd; head_after=b6849167-73cf-462b-b492-de5d932b51bd; compared_org_count=1,False,True,True,True,C,Moved to another department,False,,d1221538-873d-4570-99b1-c20ff04825a4,70b136bf-5ead-43df-bdb2-515e346d5282,"Minister for Crime, Policing and Fire",MoS,143e8528-d7ab-4514-ac5b-e69d8adc9af2,Home Office,Non-cabinet,False,sideways_move,Moved sideways,False,True,False
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,fc81eac7-5768-4824-a852-6d07b1bf575c,Lord Goldsmith of Richmond Park,e7894808-6366-4839-b68e-6999baed4f12,e388bc18-b236-4e2e-86da-8269fb02ae50,Minister for the Pacific and the International Environment,MoS,Non-cabinet,5140880e-3784-47d9-a643-64c0397009a9,"Foreign, Commonwealth and Development Office",FCDO,True,head_before=0f897c1f-992b-4d1d-8060-18a52d0cd6ba; head_after=e8b51c60-fa4d-4464-8a23-6b36aed675bd; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,e7894808-6366-4839-b68e-6999baed4f12,e388bc18-b236-4e2e-86da-8269fb02ae50,Minister for the Pacific and the International Environment,MoS,5140880e-3784-47d9-a643-64c0397009a9,"Foreign, Commonwealth and Development Office",Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,c185068d-f0e7-421e-bdff-870cf360bd8e,Steve Double,7cf8cc13-e80f-49d2-829c-69d7084aded7,0637dc3f-3725-4b50-8d85-fda4bd328d20,"Parliamentary Under-Secretary of State, Defra",PUSS,Non-cabinet,c091555f-f8a2-4260-9b26-d0064e3cd68f,"Department for Environment, Food and Rural Affairs",Defra,True,head_before=4edb5927-c6e0-47ff-bc8b-70f978fb7136; head_after=7fc20a20-1f8c-4f8d-b9fc-dc7b0bfaab20; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,fe33f1ae-7d71-4b16-b212-29f7b65bbf6f,Penny Mordaunt,186d53ae-985f-48ce-af2d-6eb208e30e5e,c84fd833-bb5b-4636-b25c-12737a44bdc5,Minister for Trade Policy,MoS,Non-cabinet,2cabcf0c-e809-4378-ae9d-9028b7452b62,Department for International Trade,DIT,True,head_before=c7921559-383b-4fcb-91d9-2ca09655b9ce; head_after=b2b488be-1a11-42e7-aa78-a9b6ec49a4f2; compared_org_count=1,True,True,True,True,D,Promoted to secretary of state or Cabinet-level role,False,,304dd061-b505-4690-b48b-2dc1475ed3bb,785b1b6c-0be7-468d-9a99-c7d10af030b1,Leader of the House of Commons,Parl. lead.,e17826ce-6b83-4ac6-ab10-cd3096ffd5e4,Office of the Leader of the House of Commons,Full cabinet,False,promoted,Promoted,True,False,False
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,bd2150e8-c94e-4e21-b073-df2dafca72bc,James Morris,d4f2f74f-cd5d-4c6c-8d8c-700bdfbf9637,e1eacb89-9d97-4ead-9384-d437ea4cd8f9,Minister for Primary Care and Patient Safety,PUSS,Non-cabinet,d8ca41e4-d6d3-40d1-9542-2973683d92b8,Department of Health and Social Care,DHSC,True,head_before=a9261f57-d62f-4202-9822-025c6084439a; head_after=93bc67d5-8679-4ecd-8c44-2f45cf508229; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,f51210f9-4289-4393-ab6b-8db035bc4204,Iain Stewart,6e827132-ebc3-464f-ab73-70ea51f68ad2,30443083-95f4-42ea-9b7b-05763f7c29a0,Minister for Scotland,PUSS,Non-cabinet,e02cf2e9-8ab4-4e79-992a-48d857f369ea,Office of the Secretary of State for Scotland,Scot,False,head_before=7c9bbdcd-6dad-4e3b-90ce-ef3789adc54e; head_after=7c9bbdcd-6dad-4e3b-90ce-ef3789adc54e; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,425679be-e0d3-46c9-ac0c-568b539648cf,Wendy Morton,9842a1fc-84b8-4c0f-b4f1-730f187c6fb3,29decf65-25c4-4b11-8f45-a3f34c4954a5,"Minister of State, DfT",MoS,Non-cabinet,43af4dc6-1349-4481-948a-1dfa41659eb3,Department for Transport,DfT,True,head_before=b8fde1ec-d8f4-4de8-a2eb-2af66a341b5f; head_after=c7921559-383b-4fcb-91d9-2ca09655b9ce; compared_org_count=1,False,True,True,True,D,Promoted to secretary of state or Cabinet-level role,False,,0f6e12b8-5775-4453-a330-0a4d890199c9,a0bc79cf-5742-46c5-b823-3164afa1020c,Chief Whip and Parliamentary Secretary to the Treasury,Parl. lead.,5970f999-2acd-4de1-93dc-92e4dc5984f4,Government Whips-House of Commons,Attends cabinet,False,promoted,Promoted,True,False,False
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,57f2576b-2f67-4ea3-a534-b321f84cd5c2,Lia Nici,0c5a1b3c-9548-4ed6-bb42-7443dd13b260,ed73a690-2807-4a18-8c30-df3de1f1c937,Minister for Levelling Up,PUSS,Non-cabinet,88e057e4-f7bc-428a-ac95-d5006b9e7ac0,"Department for Levelling Up, Housing and Communities",DLUHC,True,head_before=1e4b4529-2f7a-457b-97f3-ae16d3a177be; head_after=32769f40-1fff-4086-a940-77c5913f836e; compared_org_count=1,False,True,True,True,C,Moved to another department,False,,cec4edb6-350f-4392-9439-840d68183eb0,848f251f-db49-4c64-831f-aca66a282ee2,Assistant Whip (HM Treasury),Parl.,5970f999-2acd-4de1-93dc-92e4dc5984f4,Government Whips-House of Commons,Non-cabinet,False,left_or_no_better_role,Demoted or moved to a lower-ranked role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,013591bd-1b45-45b7-a93c-8a8e6d2a3df5,Vicky Ford,56f35f94-d222-45ff-a768-75901bf5c986,0dda3b05-d413-41e9-a9ab-ad355088cd27,"Minister for Africa, Latin America and the Caribbean",PUSS,Non-cabinet,5140880e-3784-47d9-a643-64c0397009a9,"Foreign, Commonwealth and Development Office",FCDO,True,head_before=0f897c1f-992b-4d1d-8060-18a52d0cd6ba; head_after=e8b51c60-fa4d-4464-8a23-6b36aed675bd; compared_org_count=1,False,True,True,True,D,Promoted to secretary of state or Cabinet-level role,False,,1c3d37d4-78be-4c25-b2b7-ff2518847129,3b26cb43-cf79-49d8-ad53-3b3e4e28a63f,Minister for Development,MoS,5140880e-3784-47d9-a643-64c0397009a9,"Foreign, Commonwealth and Development Office",Attends cabinet,False,promoted,Promoted,True,False,False
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,d11716b7-b50b-4c1d-abfc-2b668d687294,Lord Caine,01e9d93f-1614-4ca4-a14f-766b2ec58494,096f4cfe-eca7-4118-960d-6c7b71dcb72e,"Parliamentary Under-Secretary of State, NIO",PUSS,Non-cabinet,a2f8cb74-0c99-42f2-99d5-bea2fc2b78f8,Northern Ireland Office,NIO,True,head_before=e896f1ab-d406-4929-a264-cf711aee863b; head_after=86c029ac-a8c0-4f5d-a2c8-57211f40df7b; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,01e9d93f-1614-4ca4-a14f-766b2ec58494,096f4cfe-eca7-4118-960d-6c7b71dcb72e,"Parliamentary Under-Secretary of State, NIO",PUSS,a2f8cb74-0c99-42f2-99d5-bea2fc2b78f8,Northern Ireland Office,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,bfc1f96c-9196-41bb-8b3e-45bfb45d6327,Lord Bellamy,c91bbf48-c575-446a-9e2e-7a2d32be6ece,bc619f2e-b877-472d-b248-56af7f3f166a,"Parliamentary Under-Secretary of State, MoJ",PUSS,Non-cabinet,2d033e00-cba8-484d-b06a-c84d1d0b5d8b,Ministry of Justice,MoJ,True,head_before=1b14f4d3-ef1d-46b7-b81d-86d6a0625af8; head_after=2b817a0c-39d7-4f93-ae30-0c1c5895559a; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,c91bbf48-c575-446a-9e2e-7a2d32be6ece,bc619f2e-b877-472d-b248-56af7f3f166a,"Parliamentary Under-Secretary of State, MoJ",PUSS,2d033e00-cba8-484d-b06a-c84d1d0b5d8b,Ministry of Justice,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,d724d3b6-9110-4e37-a40b-343f159d02d6,Amanda Milling,ef335df5-c3ee-46c6-a9ec-809e7e5bad4d,b7e9fc77-6177-4c1b-9e43-cf9bd3786fac,Minister for Asia,MoS,Non-cabinet,5140880e-3784-47d9-a643-64c0397009a9,"Foreign, Commonwealth and Development Office",FCDO,True,head_before=0f897c1f-992b-4d1d-8060-18a52d0cd6ba; head_after=e8b51c60-fa4d-4464-8a23-6b36aed675bd; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,39aca9d6-21e9-4021-85ba-5ad0367f98b1,Alan Mak,2bbe8e81-0cc8-4434-9ba2-82b475324ef8,417434d5-9356-443a-9be9-2b297cd0499f,Exchequer Secretary,PUSS,Non-cabinet,3b2301a5-f2a5-44a8-aa67-1cf2bbafe704,HM Treasury,HMT,True,head_before=97b11383-4ba6-4053-974f-77f3b30c889d; head_after=3165e858-42b7-4e47-a0ec-df60f16b3bab; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,28dda0c4-6571-4aca-bcc7-1841bd5ae6af,Robert Courts,b1c3313c-4797-48a1-8ec8-8528890c0007,3d72acaa-10ad-4f74-b73c-aef1c3a92959,"Parliamentary Under-Secretary of State, DfT",PUSS,Non-cabinet,43af4dc6-1349-4481-948a-1dfa41659eb3,Department for Transport,DfT,True,head_before=b8fde1ec-d8f4-4de8-a2eb-2af66a341b5f; head_after=c7921559-383b-4fcb-91d9-2ca09655b9ce; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,258776a2-60ca-4a3e-a123-e93bde05c993,Tom Pursglove,e6d90024-64a4-496b-bffe-87c85a079d6d,fe4bfdd1-63ed-442d-9ae7-63d4a551a5f0,Minister for Crime and Policing,MoS,Non-cabinet,2d033e00-cba8-484d-b06a-c84d1d0b5d8b,Ministry of Justice,MoJ,True,head_before=1b14f4d3-ef1d-46b7-b81d-86d6a0625af8; head_after=2b817a0c-39d7-4f93-ae30-0c1c5895559a; compared_org_count=1,False,True,True,True,C,Moved to another department,False,,75bca256-17fd-4ed7-ba21-a822a361a7d6,3d29def2-c13f-4dc1-9967-0502c6b82a2b,Minister for Immigration,MoS,143e8528-d7ab-4514-ac5b-e69d8adc9af2,Home Office,Non-cabinet,False,sideways_move,Moved sideways,False,True,False
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,76c95917-6889-4092-ab20-f1941de0fc0f,Baroness Barran,f70b4ed1-0446-474f-9b86-8d17703d8be9,f09ba8e7-82a8-404e-8c9f-7fc094cc077e,Minister for the School System,PUSS,Non-cabinet,af3124a8-cdee-4847-b0e1-41acdf926cb4,Department for Education,DfE,True,head_before=e8b51c60-fa4d-4464-8a23-6b36aed675bd; head_after=0f5efa46-9010-4345-9785-ed800e401454; compared_org_count=1,False,True,False,False,B,Stayed in same department but changed portfolio/title,False,,bd2bccdd-f29c-4359-aa18-54ece061a178,17c19243-4eaf-4054-81b6-bf3f4bfc8ab5,Minister for the School and College System,PUSS,af3124a8-cdee-4847-b0e1-41acdf926cb4,Department for Education,Non-cabinet,False,sideways_move,Moved sideways,False,True,False
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,738323f3-0eb1-45fd-a773-8cbe99deab98,Baroness Stedman-Scott,56ceb118-fae6-43aa-b03f-8f99c3400a28,c12e5c03-af8d-4c26-bf7e-fb4535bd7d44,Minister for Women,PUSS,Non-cabinet,cf1ad370-166c-4263-9966-94a206be6354,Cabinet Office,CO,True,head_before=0f5efa46-9010-4345-9785-ed800e401454;0f897c1f-992b-4d1d-8060-18a52d0cd6ba;6229c081-e339-412f-9233-bbb4cd5fdf49;6aa0e056-f6d6-4fe9-aa02-738a2dfda859;d00821d2-61b6-44a2-a6d1-7c505a8231f3; head_after=6aa0e056-f6d6-4fe9-aa02-738a2dfda859;97b11383-4ba6-4053-974f-77f3b30c889d;b25a4208-c577-45c6-a00c-6315a02ce63e;fe33f1ae-7d71-4b16-b212-29f7b65bbf6f; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,56ceb118-fae6-43aa-b03f-8f99c3400a28,c12e5c03-af8d-4c26-bf7e-fb4535bd7d44,Minister for Women,PUSS,cf1ad370-166c-4263-9966-94a206be6354,Cabinet Office,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,09382964-cb47-4215-9f07-0565041eae68,David Rutley,c93bab04-6bc5-4366-ab54-90d031ce52ee,81ff2c97-5a95-4263-8f8e-876e10f11170,Minister for Welfare Delivery,PUSS,Non-cabinet,fec96b64-de5a-4c15-be6a-da1f69dc5920,Department for Work and Pensions,DWP,True,head_before=93bc67d5-8679-4ecd-8c44-2f45cf508229; head_after=be12ad36-c975-45fc-a2cf-470401792a90; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,67890815-1bbb-40ee-aefb-014a19321209,Paul Scully,f07cbe7e-8492-4e8f-9e68-9247f7daadf8,87d9f4e4-d1b7-4f98-824d-2ae7f637b419,Minister for Local Government and Building Safety,MoS,Non-cabinet,88e057e4-f7bc-428a-ac95-d5006b9e7ac0,"Department for Levelling Up, Housing and Communities",DLUHC,True,head_before=1e4b4529-2f7a-457b-97f3-ae16d3a177be; head_after=32769f40-1fff-4086-a940-77c5913f836e; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,f07cbe7e-8492-4e8f-9e68-9247f7daadf8,87d9f4e4-d1b7-4f98-824d-2ae7f637b419,Minister for Local Government and Building Safety,MoS,88e057e4-f7bc-428a-ac95-d5006b9e7ac0,"Department for Levelling Up, Housing and Communities",Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,cb7427a5-f783-4192-9b44-2b1b527f79e4,Jane Hunt,413b8040-2c7b-45ae-a3cd-93d7e95995a8,6c949925-c788-4127-88d2-eb9aab6f83f8,"Minister for Small Business, Consumers and Labour Markets",PUSS,Non-cabinet,00150781-4217-4183-bdf0-2841e207c9e1,"Department for Business, Energy and Industrial Strategy",BEIS,True,head_before=3165e858-42b7-4e47-a0ec-df60f16b3bab; head_after=ad588704-b7e5-431b-8f2b-0eab2de206b5; compared_org_count=1,True,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,265d0ed1-56e5-465b-9205-92261c49c802,Edward Timpson,68129562-b511-4842-8d49-9f434cbd707a,3eabaa5a-0b3f-4a73-b4ed-8a6db854e14c,Solicitor General,MoS,Non-cabinet,52663866-dac6-4145-99c1-b3b28e0cd9a3,Attorney General's Office,AGO,True,head_before=941c4e14-0ae0-4fbc-89af-e7161d88b8a8; head_after=42055e09-9098-4eee-8f8e-3e2480b4fc3a; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
18a19f9b-1b9a-451b-9285-4946620b6637,Truss government formation complete,2022-09-06,2022,new_pm_reshuffle,IfG event table,"Named IfG event; election-adjacent PM-complete duplicates removed. For non-election PM changes, event_date is manually reset from IfG's formation-complete date to the first PM reshuffle/accession date.",14,2022-09-05,2022-09-20,32769f40-1fff-4086-a940-77c5913f836e,Simon Clarke,249a96e4-49fb-49a2-8b6e-a057e3b95d07,0c9cd7a8-c179-47f5-921d-75d390514d35,Chief Secretary to the Treasury,MoS,Attends cabinet,3b2301a5-f2a5-44a8-aa67-1cf2bbafe704,HM Treasury,HMT,True,head_before=97b11383-4ba6-4053-974f-77f3b30c889d; head_after=3165e858-42b7-4e47-a0ec-df60f16b3bab; compared_org_count=1,False,True,True,True,D,Promoted to secretary of state or Cabinet-level role,False,,7448b64b-cb86-4b49-ac5b-b01f27adec4f,e5794579-3b03-4711-90a9-9fbf6ffaf1a5,"Secretary of State for Levelling Up, Housing and Communities",SoS,88e057e4-f7bc-428a-ac95-d5006b9e7ac0,"Department for Levelling Up, Housing and Communities",Full cabinet,False,promoted,Promoted,True,False,False
